File,Data,Algo,Size,Fun,Leaf,Param,ETst,TstTime,FunEvalTime
glass_29_2020_11_22_18_18_18_best_test_optPRM_adam_model.json,glass,_adam_,383,125,257,507,0.511627907,0.001,2.33E-05
glass_29_2020_11_22_18_18_18_best_test_optPRM_gd_model.json,glass,_gd_,383,125,257,507,0.558139535,0.001,2.33E-05
glass_29_2020_11_22_18_18_18_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,383,125,257,507,0.604651163,0,0
glass_29_2020_11_22_18_18_18_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,383,125,257,507,0.604651163,0.001,2.33E-05
glass_29_2020_11_22_18_18_18_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,383,125,257,507,0.558139535,0.001,2.33E-05
glass_2_2020_11_23_23_55_57_best_test_optPRM_adagrad_model.json,glass,_adagrad_,467,149,317,615,0.627906977,0,0
glass_2_2020_11_23_23_55_57_best_test_optPRM_adam_model.json,glass,_adam_,467,149,317,615,0.697674419,0.001,2.33E-05
glass_2_2020_11_23_23_55_57_best_test_optPRM_gd_model.json,glass,_gd_,467,149,317,615,0.674418605,0.001,2.33E-05
glass_2_2020_11_23_23_55_57_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,467,149,317,615,0.674418605,0.001,2.33E-05
glass_2_2020_11_23_23_55_57_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,467,149,317,615,0.674418605,0.001,2.33E-05
glass_2_2020_11_23_23_55_57_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,467,149,317,615,0.744186047,0.001,2.33E-05
glass_3_2020_11_21_15_33_15_best_test_optPRM_adagrad_model.json,glass,_adagrad_,371,125,245,495,0.581395349,0,0
glass_3_2020_11_21_15_33_15_best_test_optPRM_adam_model.json,glass,_adam_,371,125,245,495,0.558139535,0.001,2.33E-05
glass_3_2020_11_21_15_33_15_best_test_optPRM_gd_model.json,glass,_gd_,371,125,245,495,0.488372093,0.001,2.33E-05
glass_3_2020_11_21_15_33_15_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,371,125,245,495,0.674418605,0.001,2.33E-05
glass_3_2020_11_21_15_33_15_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,371,125,245,495,0.674418605,0.001,2.33E-05
glass_3_2020_11_21_15_33_15_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,371,125,245,495,0.697674419,0,0
glass_4_2020_11_21_23_08_26_best_test_optPRM_adagrad_model.json,glass,_adagrad_,429,142,286,570,0.604651163,0.002,4.65E-05
glass_4_2020_11_21_23_08_26_best_test_optPRM_adam_model.json,glass,_adam_,429,142,286,570,0.627906977,0.001,2.33E-05
glass_4_2020_11_21_23_08_26_best_test_optPRM_gd_model.json,glass,_gd_,429,142,286,570,0.581395349,0.001,2.33E-05
glass_4_2020_11_21_23_08_26_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,429,142,286,570,0.604651163,0.001,2.33E-05
glass_4_2020_11_21_23_08_26_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,429,142,286,570,0.604651163,0.001,2.33E-05
glass_4_2020_11_21_23_08_26_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,429,142,286,570,0.651162791,0.001,2.33E-05
glass_5_2020_11_22_09_03_23_best_test_optPRM_adagrad_model.json,glass,_adagrad_,740,245,494,984,0.651162791,0.002,4.65E-05
glass_5_2020_11_22_09_03_23_best_test_optPRM_adam_model.json,glass,_adam_,740,245,494,984,0.720930233,0.001,2.33E-05
glass_5_2020_11_22_09_03_23_best_test_optPRM_gd_model.json,glass,_gd_,740,245,494,984,0.511627907,0.002,4.65E-05
glass_5_2020_11_22_09_03_23_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,740,245,494,984,0.651162791,0.002,4.65E-05
glass_5_2020_11_22_09_03_23_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,740,245,494,984,0.651162791,0.002,4.65E-05
glass_5_2020_11_22_09_03_23_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,740,245,494,984,0.720930233,0.003,6.98E-05
glass_6_2020_11_23_00_49_23_best_test_optPRM_adagrad_model.json,glass,_adagrad_,409,137,271,545,0.581395349,0.001,2.33E-05
glass_6_2020_11_23_00_49_23_best_test_optPRM_adam_model.json,glass,_adam_,409,137,271,545,0.534883721,0.001,2.33E-05
glass_6_2020_11_23_00_49_23_best_test_optPRM_gd_model.json,glass,_gd_,409,137,271,545,0.418604651,0.001,2.33E-05
glass_6_2020_11_23_00_49_23_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,409,137,271,545,0.581395349,0.001,2.33E-05
glass_6_2020_11_23_00_49_23_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,409,137,271,545,0.581395349,0,0
glass_6_2020_11_23_00_49_23_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,409,137,271,545,0.697674419,0.001,2.33E-05
glass_7_2020_11_22_05_49_31_best_test_optPRM_adagrad_model.json,glass,_adagrad_,487,166,320,652,0.813953488,0.001,2.33E-05
glass_7_2020_11_22_05_49_31_best_test_optPRM_adam_model.json,glass,_adam_,487,166,320,652,0.697674419,0.001,2.33E-05
glass_7_2020_11_22_05_49_31_best_test_optPRM_gd_model.json,glass,_gd_,487,166,320,652,0.651162791,0.001,2.33E-05
glass_7_2020_11_22_05_49_31_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,487,166,320,652,0.76744186,0.001,2.33E-05
glass_7_2020_11_22_05_49_31_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,487,166,320,652,0.790697674,0.001,2.33E-05
glass_7_2020_11_22_05_49_31_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,487,166,320,652,0.837209302,0.001,2.33E-05
glass_8_2020_11_22_13_36_23_best_test_optPRM_adagrad_model.json,glass,_adagrad_,303,100,202,402,0.813953488,0,0
glass_8_2020_11_22_13_36_23_best_test_optPRM_adam_model.json,glass,_adam_,303,100,202,402,0.651162791,0.001,2.33E-05
glass_8_2020_11_22_13_36_23_best_test_optPRM_gd_model.json,glass,_gd_,303,100,202,402,0.558139535,0,0
glass_8_2020_11_22_13_36_23_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,303,100,202,402,0.744186047,0.001,2.33E-05
glass_8_2020_11_22_13_36_23_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,303,100,202,402,0.744186047,0,0
glass_8_2020_11_22_13_36_23_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,303,100,202,402,0.744186047,0.001,2.33E-05
glass_9_2020_11_21_15_10_14_best_test_optPRM_adagrad_model.json,glass,_adagrad_,242,81,160,322,0.697674419,0,0
glass_9_2020_11_21_15_10_14_best_test_optPRM_adam_model.json,glass,_adam_,242,81,160,322,0.720930233,0.001,2.33E-05
glass_9_2020_11_21_15_10_14_best_test_optPRM_gd_model.json,glass,_gd_,242,81,160,322,0.674418605,0,0
glass_9_2020_11_21_15_10_14_best_test_optPRM_momentum_gd_model.json,glass,_momentum_gd_,242,81,160,322,0.744186047,0.001,2.33E-05
glass_9_2020_11_21_15_10_14_best_test_optPRM_nesterov_accelerated_gd_model.json,glass,_nesterov_accelerated_gd_,242,81,160,322,0.744186047,0,0
glass_9_2020_11_21_15_10_14_best_test_optPRM_rmsprop_model.json,glass,_rmsprop_,242,81,160,322,0.744186047,0,0
vehicle_0_2020_11_24_22_49_49_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,146,48,97,193,0.588235294,0.002,1.18E-05
vehicle_0_2020_11_24_22_49_49_best_test_optPRM_adam_model.json,vehicle,_adam_,146,48,97,193,0.570588235,0.001,5.88E-06
vehicle_0_2020_11_24_22_49_49_best_test_optPRM_gd_model.json,vehicle,_gd_,146,48,97,193,0.588235294,0.001,5.88E-06
vehicle_0_2020_11_24_22_49_49_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,146,48,97,193,0.641176471,0.001,5.88E-06
vehicle_0_2020_11_24_22_49_49_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,146,48,97,193,0.647058824,0.001,5.88E-06
vehicle_0_2020_11_24_22_49_49_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,146,48,97,193,0.658823529,0.001,5.88E-06
vehicle_10_2020_11_22_01_58_23_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,198,65,132,262,0.658823529,0.002,1.18E-05
vehicle_10_2020_11_22_01_58_23_best_test_optPRM_adam_model.json,vehicle,_adam_,198,65,132,262,0.705882353,0.001,5.88E-06
vehicle_10_2020_11_22_01_58_23_best_test_optPRM_gd_model.json,vehicle,_gd_,198,65,132,262,0.611764706,0.001,5.88E-06
vehicle_10_2020_11_22_01_58_23_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,198,65,132,262,0.623529412,0.002,1.18E-05
vehicle_10_2020_11_22_01_58_23_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,198,65,132,262,0.617647059,0.002,1.18E-05
vehicle_10_2020_11_22_01_58_23_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,198,65,132,262,0.764705882,0.002,1.18E-05
vehicle_11_2020_11_23_21_02_22_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,212,69,142,280,0.688235294,0.002,1.18E-05
vehicle_11_2020_11_23_21_02_22_best_test_optPRM_adam_model.json,vehicle,_adam_,212,69,142,280,0.564705882,0.001,5.88E-06
vehicle_11_2020_11_23_21_02_22_best_test_optPRM_gd_model.json,vehicle,_gd_,212,69,142,280,0.717647059,0.002,1.18E-05
vehicle_11_2020_11_23_21_02_22_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,212,69,142,280,0.723529412,0.003,1.76E-05
vehicle_11_2020_11_23_21_02_22_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,212,69,142,280,0.747058824,0.002,1.18E-05
vehicle_11_2020_11_23_21_02_22_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,212,69,142,280,0.747058824,0.002,1.18E-05
vehicle_12_2020_11_24_06_21_18_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,314,103,210,416,0.658823529,0.003,1.76E-05
vehicle_12_2020_11_24_06_21_18_best_test_optPRM_adam_model.json,vehicle,_adam_,314,103,210,416,0.582352941,0.003,1.76E-05
vehicle_12_2020_11_24_06_21_18_best_test_optPRM_gd_model.json,vehicle,_gd_,314,103,210,416,0.635294118,0.003,1.76E-05
vehicle_12_2020_11_24_06_21_18_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,314,103,210,416,0.688235294,0.003,1.76E-05
vehicle_12_2020_11_24_06_21_18_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,314,103,210,416,0.688235294,0.003,1.76E-05
vehicle_12_2020_11_24_06_21_18_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,314,103,210,416,0.688235294,0.003,1.76E-05
vehicle_13_2020_11_23_16_22_17_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,213,70,142,282,0.688235294,0.002,1.18E-05
vehicle_13_2020_11_23_16_22_17_best_test_optPRM_adam_model.json,vehicle,_adam_,213,70,142,282,0.682352941,0.002,1.18E-05
vehicle_13_2020_11_23_16_22_17_best_test_optPRM_gd_model.json,vehicle,_gd_,213,70,142,282,0.747058824,0.002,1.18E-05
vehicle_13_2020_11_23_16_22_17_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,213,70,142,282,0.776470588,0.002,1.18E-05
vehicle_13_2020_11_23_16_22_17_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,213,70,142,282,0.776470588,0.002,1.18E-05
vehicle_13_2020_11_23_16_22_17_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,213,70,142,282,0.776470588,0.002,1.18E-05
vehicle_14_2020_11_24_02_31_55_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,184,61,122,244,0.694117647,0.002,1.18E-05
vehicle_14_2020_11_24_02_31_55_best_test_optPRM_adam_model.json,vehicle,_adam_,184,61,122,244,0.488235294,0.001,5.88E-06
vehicle_14_2020_11_24_02_31_55_best_test_optPRM_gd_model.json,vehicle,_gd_,184,61,122,244,0.641176471,0.002,1.18E-05
vehicle_14_2020_11_24_02_31_55_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,184,61,122,244,0.641176471,0.002,1.18E-05
vehicle_14_2020_11_24_02_31_55_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,184,61,122,244,0.635294118,0.001,5.88E-06
vehicle_14_2020_11_24_02_31_55_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,184,61,122,244,0.641176471,0.002,1.18E-05
vehicle_15_2020_11_25_06_27_24_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,212,72,139,283,0.682352941,0.002,1.18E-05
vehicle_15_2020_11_25_06_27_24_best_test_optPRM_adam_model.json,vehicle,_adam_,212,72,139,283,0.535294118,0.002,1.18E-05
vehicle_15_2020_11_25_06_27_24_best_test_optPRM_gd_model.json,vehicle,_gd_,212,72,139,283,0.664705882,0.002,1.18E-05
vehicle_15_2020_11_25_06_27_24_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,212,72,139,283,0.676470588,0.002,1.18E-05
vehicle_15_2020_11_25_06_27_24_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,212,72,139,283,0.676470588,0.001,5.88E-06
vehicle_15_2020_11_25_06_27_24_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,212,72,139,283,0.723529412,0.001,5.88E-06
vehicle_16_2020_11_24_04_20_34_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,297,99,197,395,0.770588235,0.003,1.76E-05
vehicle_16_2020_11_24_04_20_34_best_test_optPRM_adam_model.json,vehicle,_adam_,297,99,197,395,0.523529412,0.002,1.18E-05
vehicle_16_2020_11_24_04_20_34_best_test_optPRM_gd_model.json,vehicle,_gd_,297,99,197,395,0.741176471,0.003,1.76E-05
vehicle_16_2020_11_24_04_20_34_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,297,99,197,395,0.788235294,0.002,1.18E-05
vehicle_16_2020_11_24_04_20_34_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,297,99,197,395,0.794117647,0.003,1.76E-05
vehicle_16_2020_11_24_04_20_34_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,297,99,197,395,0.758823529,0.002,1.18E-05
vehicle_17_2020_11_24_18_29_12_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,222,73,148,294,0.611764706,0.002,1.18E-05
vehicle_17_2020_11_24_18_29_12_best_test_optPRM_adam_model.json,vehicle,_adam_,222,73,148,294,0.670588235,0.001,5.88E-06
vehicle_17_2020_11_24_18_29_12_best_test_optPRM_gd_model.json,vehicle,_gd_,222,73,148,294,0.647058824,0.002,1.18E-05
vehicle_17_2020_11_24_18_29_12_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,222,73,148,294,0.717647059,0.001,5.88E-06
vehicle_17_2020_11_24_18_29_12_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,222,73,148,294,0.717647059,0.002,1.18E-05
vehicle_17_2020_11_24_18_29_12_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,222,73,148,294,0.752941176,0.001,5.88E-06
vehicle_18_2020_11_21_11_45_00_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,280,89,190,368,0.741176471,0.001,5.88E-06
vehicle_18_2020_11_21_11_45_00_best_test_optPRM_adam_model.json,vehicle,_adam_,280,89,190,368,0.605882353,0.001,5.88E-06
vehicle_18_2020_11_21_11_45_00_best_test_optPRM_gd_model.json,vehicle,_gd_,280,89,190,368,0.676470588,0.002,1.18E-05
vehicle_18_2020_11_21_11_45_00_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,280,89,190,368,0.764705882,0.002,1.18E-05
vehicle_18_2020_11_21_11_45_00_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,280,89,190,368,0.770588235,0.002,1.18E-05
vehicle_18_2020_11_21_11_45_00_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,280,89,190,368,0.805882353,0.002,1.18E-05
vehicle_19_2020_11_21_23_58_53_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,265,88,176,352,0.723529412,0.002,1.18E-05
vehicle_19_2020_11_21_23_58_53_best_test_optPRM_adam_model.json,vehicle,_adam_,265,88,176,352,0.6,0.002,1.18E-05
vehicle_19_2020_11_21_23_58_53_best_test_optPRM_gd_model.json,vehicle,_gd_,265,88,176,352,0.664705882,0.001,5.88E-06
vehicle_19_2020_11_21_23_58_53_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,265,88,176,352,0.747058824,0.001,5.88E-06
vehicle_19_2020_11_21_23_58_53_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,265,88,176,352,0.752941176,0.002,1.18E-05
vehicle_19_2020_11_21_23_58_53_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,265,88,176,352,0.747058824,0.002,1.18E-05
vehicle_1_2020_11_24_16_35_15_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,130,41,88,170,0.723529412,0,0
vehicle_1_2020_11_24_16_35_15_best_test_optPRM_adam_model.json,vehicle,_adam_,130,41,88,170,0.611764706,0,0
vehicle_1_2020_11_24_16_35_15_best_test_optPRM_gd_model.json,vehicle,_gd_,130,41,88,170,0.658823529,0.001,5.88E-06
vehicle_1_2020_11_24_16_35_15_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,130,41,88,170,0.670588235,0.001,5.88E-06
vehicle_1_2020_11_24_16_35_15_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,130,41,88,170,0.682352941,0.001,5.88E-06
vehicle_1_2020_11_24_16_35_15_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,130,41,88,170,0.758823529,0.001,5.88E-06
vehicle_20_2020_11_22_12_26_07_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,505,159,345,663,0.723529412,0.003,1.76E-05
vehicle_20_2020_11_22_12_26_07_best_test_optPRM_adam_model.json,vehicle,_adam_,505,159,345,663,0.694117647,0.004,2.35E-05
vehicle_20_2020_11_22_12_26_07_best_test_optPRM_gd_model.json,vehicle,_gd_,505,159,345,663,0.717647059,0.003,1.76E-05
vehicle_20_2020_11_22_12_26_07_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,505,159,345,663,0.747058824,0.004,2.35E-05
vehicle_20_2020_11_22_12_26_07_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,505,159,345,663,0.735294118,0.003,1.76E-05
vehicle_20_2020_11_22_12_26_07_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,505,159,345,663,0.788235294,0.003,1.76E-05
vehicle_21_2020_11_23_10_31_46_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,400,128,271,527,0.758823529,0.003,1.76E-05
vehicle_21_2020_11_23_10_31_46_best_test_optPRM_adam_model.json,vehicle,_adam_,400,128,271,527,0.570588235,0.002,1.18E-05
vehicle_21_2020_11_23_10_31_46_best_test_optPRM_gd_model.json,vehicle,_gd_,400,128,271,527,0.658823529,0.002,1.18E-05
vehicle_21_2020_11_23_10_31_46_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,400,128,271,527,0.682352941,0.003,1.76E-05
vehicle_21_2020_11_23_10_31_46_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,400,128,271,527,0.7,0.003,1.76E-05
vehicle_21_2020_11_23_10_31_46_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,400,128,271,527,0.741176471,0.002,1.18E-05
vehicle_22_2020_11_22_12_40_14_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,300,98,201,397,0.729411765,0.003,1.76E-05
vehicle_22_2020_11_22_12_40_14_best_test_optPRM_adam_model.json,vehicle,_adam_,300,98,201,397,0.611764706,0.002,1.18E-05
vehicle_22_2020_11_22_12_40_14_best_test_optPRM_gd_model.json,vehicle,_gd_,300,98,201,397,0.752941176,0.002,1.18E-05
vehicle_22_2020_11_22_12_40_14_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,300,98,201,397,0.776470588,0.002,1.18E-05
vehicle_22_2020_11_22_12_40_14_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,300,98,201,397,0.794117647,0.002,1.18E-05
vehicle_22_2020_11_22_12_40_14_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,300,98,201,397,0.794117647,0.002,1.18E-05
vehicle_23_2020_11_23_03_26_17_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,302,97,204,398,0.647058824,0.002,1.18E-05
vehicle_23_2020_11_23_03_26_17_best_test_optPRM_adam_model.json,vehicle,_adam_,302,97,204,398,0.635294118,0.002,1.18E-05
vehicle_23_2020_11_23_03_26_17_best_test_optPRM_gd_model.json,vehicle,_gd_,302,97,204,398,0.670588235,0.002,1.18E-05
vehicle_23_2020_11_23_03_26_17_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,302,97,204,398,0.747058824,0.002,1.18E-05
vehicle_23_2020_11_23_03_26_17_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,302,97,204,398,0.741176471,0.002,1.18E-05
vehicle_23_2020_11_23_03_26_17_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,302,97,204,398,0.788235294,0.002,1.18E-05
vehicle_24_2020_11_21_12_09_55_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,355,116,238,470,0.776470588,0.003,1.76E-05
vehicle_24_2020_11_21_12_09_55_best_test_optPRM_adam_model.json,vehicle,_adam_,355,116,238,470,0.470588235,0.002,1.18E-05
vehicle_24_2020_11_21_12_09_55_best_test_optPRM_gd_model.json,vehicle,_gd_,355,116,238,470,0.688235294,0.002,1.18E-05
vehicle_24_2020_11_21_12_09_55_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,355,116,238,470,0.794117647,0.002,1.18E-05
vehicle_24_2020_11_21_12_09_55_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,355,116,238,470,0.776470588,0.003,1.76E-05
vehicle_24_2020_11_21_12_09_55_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,355,116,238,470,0.8,0.002,1.18E-05
vehicle_25_2020_11_22_04_01_37_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,181,62,118,242,0.723529412,0.002,1.18E-05
vehicle_25_2020_11_22_04_01_37_best_test_optPRM_adam_model.json,vehicle,_adam_,181,62,118,242,0.511764706,0.001,5.88E-06
vehicle_25_2020_11_22_04_01_37_best_test_optPRM_gd_model.json,vehicle,_gd_,181,62,118,242,0.705882353,0.002,1.18E-05
vehicle_25_2020_11_22_04_01_37_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,181,62,118,242,0.729411765,0.002,1.18E-05
vehicle_25_2020_11_22_04_01_37_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,181,62,118,242,0.776470588,0.001,5.88E-06
vehicle_25_2020_11_22_04_01_37_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,181,62,118,242,0.764705882,0.001,5.88E-06
vehicle_26_2020_11_21_12_10_58_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,164,55,108,218,0.694117647,0.001,5.88E-06
vehicle_26_2020_11_21_12_10_58_best_test_optPRM_adam_model.json,vehicle,_adam_,164,55,108,218,0.582352941,0.001,5.88E-06
vehicle_26_2020_11_21_12_10_58_best_test_optPRM_gd_model.json,vehicle,_gd_,164,55,108,218,0.647058824,0.001,5.88E-06
vehicle_26_2020_11_21_12_10_58_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,164,55,108,218,0.705882353,0.001,5.88E-06
vehicle_26_2020_11_21_12_10_58_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,164,55,108,218,0.7,0.002,1.18E-05
vehicle_26_2020_11_21_12_10_58_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,164,55,108,218,0.723529412,0.001,5.88E-06
vehicle_27_2020_11_21_20_18_27_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,337,106,230,442,0.717647059,0.002,1.18E-05
vehicle_27_2020_11_21_20_18_27_best_test_optPRM_adam_model.json,vehicle,_adam_,337,106,230,442,0.523529412,0.002,1.18E-05
vehicle_27_2020_11_21_20_18_27_best_test_optPRM_gd_model.json,vehicle,_gd_,337,106,230,442,0.735294118,0.003,1.76E-05
vehicle_27_2020_11_21_20_18_27_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,337,106,230,442,0.776470588,0.002,1.18E-05
vehicle_27_2020_11_21_20_18_27_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,337,106,230,442,0.776470588,0.002,1.18E-05
vehicle_27_2020_11_21_20_18_27_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,337,106,230,442,0.794117647,0.002,1.18E-05
vehicle_28_2020_11_22_11_45_05_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,610,198,411,807,0.752941176,0.004,2.35E-05
vehicle_28_2020_11_22_11_45_05_best_test_optPRM_adam_model.json,vehicle,_adam_,610,198,411,807,0.564705882,0.004,2.35E-05
vehicle_28_2020_11_22_11_45_05_best_test_optPRM_gd_model.json,vehicle,_gd_,610,198,411,807,0.758823529,0.004,2.35E-05
vehicle_28_2020_11_22_11_45_05_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,610,198,411,807,0.794117647,0.004,2.35E-05
vehicle_28_2020_11_22_11_45_05_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,610,198,411,807,0.794117647,0.004,2.35E-05
vehicle_28_2020_11_22_11_45_05_best_test_optPRM_rmsprop_model.json,vehicle,_rmsprop_,610,198,411,807,0.8,0.004,2.35E-05
vehicle_29_2020_11_23_15_31_01_best_test_optPRM_adagrad_model.json,vehicle,_adagrad_,147,48,98,194,0.676470588,0.001,5.88E-06
vehicle_29_2020_11_23_15_31_01_best_test_optPRM_adam_model.json,vehicle,_adam_,147,48,98,194,0.641176471,0.001,5.88E-06
vehicle_29_2020_11_23_15_31_01_best_test_optPRM_gd_model.json,vehicle,_gd_,147,48,98,194,0.605882353,0.001,5.88E-06
vehicle_29_2020_11_23_15_31_01_best_test_optPRM_momentum_gd_model.json,vehicle,_momentum_gd_,147,48,98,194,0.647058824,0.001,5.88E-06
vehicle_29_2020_11_23_15_31_01_best_test_optPRM_nesterov_accelerated_gd_model.json,vehicle,_nesterov_accelerated_gd_,147,48,98,194,0.658823529,0.001,5.88E-06
