exp,data,algo,error_trn,error_tst,corr_trn,corr_tst,r2_trn,r2_tst,tree_size,func_node,leaf_node,train_param,compute_time,problem
MLP_sigmoid_ES_No_Reg_No_npy,glass,Adam,0.19883042573928833,0.3488371968269348,,,0.8011695742607117,0.6511628031730652,,,,1606,0.0010049635903877125,class
MLP_sigmoid_ES_No_Reg_No_npy,glass,Adagrad,0.30994153022766113,0.3255813717842102,,,0.6900584697723389,0.6744186282157898,,,,1606,0.0009627384051941989,class
MLP_sigmoid_ES_No_Reg_No_npy,glass,SGD,0.17543858289718628,0.25581395626068115,,,0.8245614171028137,0.7441860437393188,,,,1606,0.0009013853575053968,class
MLP_sigmoid_ES_No_Reg_No_npy,glass,MGD,0.15789473056793213,0.27906978130340576,,,0.8421052694320679,0.7209302186965942,,,,1606,0.0009668668111165365,class
MLP_sigmoid_ES_No_Reg_No_npy,glass,NAG,0.18128657341003418,0.23255813121795654,,,0.8187134265899658,0.7674418687820435,,,,1606,0.0010274544096829598,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.26900583505630493,0.39534884691238403,,,0.7309941649436951,0.604651153087616,,,,1606,0.0010217825571695964,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.24561405181884766,0.3488371968269348,,,0.7543859481811523,0.6511628031730652,,,,1606,0.0010021555493449608,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5964912176132202,0.5813953578472137,,,0.4035087823867798,0.41860464215278625,,,,1606,0.0009397819028263203,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.35087716579437256,0.39534884691238403,,,0.6491228342056274,0.604651153087616,,,,1606,0.0010781511228684095,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.152046799659729,0.3488371968269348,,,0.847953200340271,0.6511628031730652,,,,1606,0.0010261967865347165,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.19883042573928833,0.41860467195510864,,,0.8011695742607117,0.5813953280448914,,,,1606,0.0009815344336437204,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.3684210777282715,0.27906978130340576,,,0.6315789222717285,0.7209302186965942,,,,1606,0.00096309254741111,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2982456088066101,0.3488371968269348,,,0.7017543911933899,0.6511628031730652,,,,1606,0.0008912295625920882,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6374269127845764,0.6744185984134674,,,0.3625730872154236,0.3255814015865326,,,,1606,0.000959436795864886,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.39181286096572876,0.23255813121795654,,,0.6081871390342712,0.7674418687820435,,,,1606,0.0010347157193903338,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.19883042573928833,0.1627907156944275,,,0.8011695742607117,0.8372092843055725,,,,1606,0.0011319444890607868,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.2514619827270508,0.3488371968269348,,,0.7485380172729492,0.6511628031730652,,,,1606,0.003621186429297018,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2280701994895935,0.41860467195510864,,,0.7719298005104065,0.5813953280448914,,,,1606,0.0008862311379951343,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2280701994895935,0.39534884691238403,,,0.7719298005104065,0.604651153087616,,,,1606,0.001009022283275225,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6257309913635254,0.7209302186965942,,,0.3742690086364746,0.27906978130340576,,,,1606,0.0011326862357513249,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3333333134651184,0.4418604373931885,,,0.6666666865348816,0.5581395626068115,,,,1606,0.0009659786670528657,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.152046799659729,0.41860467195510864,,,0.847953200340271,0.5813953280448914,,,,1606,0.0010836807607907302,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.1111111044883728,0.4418604373931885,,,0.8888888955116272,0.5581395626068115,,,,1606,0.0011966855902420847,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.292397677898407,0.3720930218696594,,,0.707602322101593,0.6279069781303406,,,,1606,0.0011331393704776876,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2573099136352539,0.41860467195510864,,,0.7426900863647461,0.5813953280448914,,,,1606,0.0009157866762395491,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5438596606254578,0.6744185984134674,,,0.45614033937454224,0.3255814015865326,,,,1606,0.0008969585797940082,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3333333134651184,0.5348837077617645,,,0.6666666865348816,0.4651162922382355,,,,1606,0.0009623201269852487,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.2514619827270508,0.5116279125213623,,,0.7485380172729492,0.4883720874786377,,,,1606,0.003982291584126434,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.16374266147613525,0.3255813717842102,,,0.8362573385238647,0.6744186282157898,,,,1606,0.0009077501575849209,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.27485382556915283,0.27906978130340576,,,0.7251461744308472,0.7209302186965942,,,,1606,0.0010265620828371995,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2631579041481018,0.30232560634613037,,,0.7368420958518982,0.6976743936538696,,,,1606,0.0009489840234232227,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6257309913635254,0.697674423456192,,,0.3742690086364746,0.302325576543808,,,,1606,0.0010551332730298851,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.35087716579437256,0.3720930218696594,,,0.6491228342056274,0.6279069781303406,,,,1606,0.0009642693034389563,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.23391813039779663,0.3488371968269348,,,0.7660818696022034,0.6511628031730652,,,,1606,0.0008777637927852876,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.1871345043182373,0.3720930218696594,,,0.8128654956817627,0.6279069781303406,,,,1606,0.0009182698545400162,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.26900583505630493,0.3720930218696594,,,0.7309941649436951,0.6279069781303406,,,,1606,0.000871509139300787,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2514619827270508,0.4418604373931885,,,0.7485380172729492,0.5581395626068115,,,,1606,0.0009296707242552997,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6374269127845764,0.6279069781303406,,,0.3625730872154236,0.3720930218696594,,,,1606,0.001031614883601317,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3274853825569153,0.4651162624359131,,,0.6725146174430847,0.5348837375640869,,,,1606,0.00113703075208162,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.18128657341003418,0.39534884691238403,,,0.8187134265899658,0.604651153087616,,,,1606,0.0010447557906658328,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.15789473056793213,0.27906978130340576,,,0.8421052694320679,0.7209302186965942,,,,1606,0.0010984905979089569,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.32163745164871216,0.3255813717842102,,,0.6783625483512878,0.6744186282157898,,,,1606,0.0009470139330590677,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.27485382556915283,0.41860467195510864,,,0.7251461744308472,0.5813953280448914,,,,1606,0.0009019444560446934,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6432748436927795,0.7674418538808823,,,0.35672515630722046,0.23255814611911774,,,,1606,0.0010039778480752867,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3333333134651184,0.4418604373931885,,,0.6666666865348816,0.5581395626068115,,,,1606,0.0010594443271034642,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.16959065198898315,0.39534884691238403,,,0.8304093480110168,0.604651153087616,,,,1606,0.0013451074299059417,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.18128657341003418,0.3255813717842102,,,0.8187134265899658,0.6744186282157898,,,,1606,0.0008856539140667831,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.32163745164871216,0.3720930218696594,,,0.6783625483512878,0.6279069781303406,,,,1606,0.001085338536758869,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.27485382556915283,0.3488371968269348,,,0.7251461744308472,0.6511628031730652,,,,1606,0.0010549729330497875,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6257309913635254,0.7209302186965942,,,0.3742690086364746,0.27906978130340576,,,,1606,0.0010689685219212582,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.35087716579437256,0.41860467195510864,,,0.6491228342056274,0.5813953280448914,,,,1606,0.0010494502664309495,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.19298243522644043,0.3488371968269348,,,0.8070175647735596,0.6511628031730652,,,,1606,0.0009103699734336452,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.18128657341003418,0.3720930218696594,,,0.8187134265899658,0.6279069781303406,,,,1606,0.0009753508874547411,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.24561405181884766,0.3255813717842102,,,0.7543859481811523,0.6744186282157898,,,,1606,0.0009551815122191669,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.23976606130599976,0.41860467195510864,,,0.7602339386940002,0.5813953280448914,,,,1606,0.001142737461112396,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6081871390342712,0.604651153087616,,,0.39181286096572876,0.39534884691238403,,,,1606,0.001016194360298023,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.32163745164871216,0.4418604373931885,,,0.6783625483512878,0.5581395626068115,,,,1606,0.0010066227606165478,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.1111111044883728,0.3488371968269348,,,0.8888888955116272,0.6511628031730652,,,,1606,0.000927082976402595,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.14035087823867798,0.3488371968269348,,,0.859649121761322,0.6511628031730652,,,,1606,0.0009008262589661002,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2631579041481018,0.3255813717842102,,,0.7368420958518982,0.6744186282157898,,,,1606,0.0009876357184516059,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2222222089767456,0.3255813717842102,,,0.7777777910232544,0.6744186282157898,,,,1606,0.0009623535892419648,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6140350997447968,0.5581395328044891,,,0.38596490025520325,0.44186046719551086,,,,1606,0.0010220906887835229,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.32163745164871216,0.3255813717842102,,,0.6783625483512878,0.6744186282157898,,,,1606,0.0010630819532606336,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.14035087823867798,0.3255813717842102,,,0.859649121761322,0.6744186282157898,,,,1606,0.001110071327254089,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.11695903539657593,0.3488371968269348,,,0.8830409646034241,0.6511628031730652,,,,1606,0.0009109681112724438,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2865496873855591,0.3720930218696594,,,0.7134503126144409,0.6279069781303406,,,,1606,0.001014609085886102,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2631579041481018,0.3488371968269348,,,0.7368420958518982,0.6511628031730652,,,,1606,0.000951768362034134,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5497075915336609,0.5813953578472137,,,0.4502924084663391,0.41860464215278625,,,,1606,0.0010359356974997715,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.31578946113586426,0.41860467195510864,,,0.6842105388641357,0.5813953280448914,,,,1606,0.0010337453139455694,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.20467835664749146,0.3720930218696594,,,0.7953216433525085,0.6279069781303406,,,,1606,0.0010053874456394485,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.19883042573928833,0.41860467195510864,,,0.8011695742607117,0.5813953280448914,,,,1606,0.0010002942113151328,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.292397677898407,0.30232560634613037,,,0.707602322101593,0.6976743936538696,,,,1606,0.0009914545984993203,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.28070175647735596,0.30232560634613037,,,0.719298243522644,0.6976743936538696,,,,1606,0.0010861932185658237,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6257309913635254,0.5813953578472137,,,0.3742690086364746,0.41860464215278625,,,,1606,0.0010744535435012906,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3391813039779663,0.3488371968269348,,,0.6608186960220337,0.6511628031730652,,,,1606,0.0013056122071561757,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.16959065198898315,0.30232560634613037,,,0.8304093480110168,0.6976743936538696,,,,1606,0.0010837727819966992,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.1461988091468811,0.27906978130340576,,,0.8538011908531189,0.7209302186965942,,,,1606,0.0011035643125835218,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.27485382556915283,0.27906978130340576,,,0.7251461744308472,0.7209302186965942,,,,1606,0.0010199560756571809,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.23391813039779663,0.27906978130340576,,,0.7660818696022034,0.7209302186965942,,,,1606,0.0008946510783413,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5964912176132202,0.697674423456192,,,0.4035087823867798,0.302325576543808,,,,1606,0.00116145680522361,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3625730872154236,0.3488371968269348,,,0.6374269127845764,0.6511628031730652,,,,1606,0.0012235641479492188,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.1871345043182373,0.3255813717842102,,,0.8128654956817627,0.6744186282157898,,,,1606,0.001115421105546561,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.21052628755569458,0.3720930218696594,,,0.7894737124443054,0.6279069781303406,,,,1606,0.0010057443763777526,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.27485382556915283,0.41860467195510864,,,0.7251461744308472,0.5813953280448914,,,,1606,0.0010142493666264049,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2573099136352539,0.4418604373931885,,,0.7426900863647461,0.5581395626068115,,,,1606,0.001018535324007447,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6549707651138306,0.5581395328044891,,,0.34502923488616943,0.44186046719551086,,,,1606,0.0009631831743563825,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3742690086364746,0.4883720874786377,,,0.6257309913635254,0.5116279125213623,,,,1606,0.0010543022936547709,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.1461988091468811,0.3488371968269348,,,0.8538011908531189,0.6511628031730652,,,,1606,0.0009776346864756088,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.1871345043182373,0.3720930218696594,,,0.8128654956817627,0.6279069781303406,,,,1606,0.00103220326161524,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.292397677898407,0.30232560634613037,,,0.707602322101593,0.6976743936538696,,,,1606,0.0010068193513747545,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.28070175647735596,0.30232560634613037,,,0.719298243522644,0.6976743936538696,,,,1606,0.0008797645568847656,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6608187258243561,0.5813953578472137,,,0.3391812741756439,0.41860464215278625,,,,1606,0.0012515413830851952,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.35087716579437256,0.25581395626068115,,,0.6491228342056274,0.7441860437393188,,,,1606,0.001014419466431378,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.19883042573928833,0.41860467195510864,,,0.8011695742607117,0.5813953280448914,,,,1606,0.001178080575507984,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.17543858289718628,0.30232560634613037,,,0.8245614171028137,0.6976743936538696,,,,1606,0.0009961867193032427,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2865496873855591,0.4418604373931885,,,0.7134503126144409,0.5581395626068115,,,,1606,0.001004719594765825,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.27485382556915283,0.4418604373931885,,,0.7251461744308472,0.5581395626068115,,,,1606,0.0011093755911665353,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6257309913635254,0.7209302186965942,,,0.3742690086364746,0.27906978130340576,,,,1606,0.0012921548029135542,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.292397677898407,0.5348837077617645,,,0.707602322101593,0.4651162922382355,,,,1606,0.0011926296858759651,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.17543858289718628,0.30232560634613037,,,0.8245614171028137,0.6976743936538696,,,,1606,0.0010506144741125275,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.19883042573928833,0.39534884691238403,,,0.8011695742607117,0.604651153087616,,,,1606,0.0011070597241496483,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2982456088066101,0.27906978130340576,,,0.7017543911933899,0.7209302186965942,,,,1606,0.0011586166961848386,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2514619827270508,0.25581395626068115,,,0.7485380172729492,0.7441860437393188,,,,1606,0.0009867155063919156,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5672514736652374,0.604651153087616,,,0.4327485263347626,0.39534884691238403,,,,1606,0.0010869056857817354,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3333333134651184,0.3720930218696594,,,0.6666666865348816,0.6279069781303406,,,,1606,0.0009211964077419705,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.2280701994895935,0.3488371968269348,,,0.7719298005104065,0.6511628031730652,,,,1606,0.0009862386692337125,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.21637427806854248,0.25581395626068115,,,0.7836257219314575,0.7441860437393188,,,,1606,0.001004822770057366,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2865496873855591,0.3720930218696594,,,0.7134503126144409,0.6279069781303406,,,,1606,0.0011157013519465574,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.27485382556915283,0.3720930218696594,,,0.7251461744308472,0.6279069781303406,,,,1606,0.0010504164890936243,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6374269127845764,0.6744185984134674,,,0.3625730872154236,0.3255814015865326,,,,1606,0.001083323830052426,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3684210777282715,0.41860467195510864,,,0.6315789222717285,0.5813953280448914,,,,1606,0.0010352078934161985,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.292397677898407,0.30232560634613037,,,0.707602322101593,0.6976743936538696,,,,1606,0.0009573272794310809,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.19883042573928833,0.3488371968269348,,,0.8011695742607117,0.6511628031730652,,,,1606,0.0009909150196097747,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2631579041481018,0.39534884691238403,,,0.7368420958518982,0.604651153087616,,,,1606,0.0010863507700245283,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.24561405181884766,0.41860467195510864,,,0.7543859481811523,0.5813953280448914,,,,1606,0.0010043361730742873,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6257309913635254,0.7209302186965942,,,0.3742690086364746,0.27906978130340576,,,,1606,0.0010638153343869928,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.34502923488616943,0.41860467195510864,,,0.6549707651138306,0.5813953280448914,,,,1606,0.0010208470082422446,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.20467835664749146,0.3720930218696594,,,0.7953216433525085,0.6279069781303406,,,,1606,0.0010040378012852362,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.15789473056793213,0.3488371968269348,,,0.8421052694320679,0.6511628031730652,,,,1606,0.0010064749689827188,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.28070175647735596,0.3488371968269348,,,0.719298243522644,0.6511628031730652,,,,1606,0.0009471310509575738,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.23976606130599976,0.3488371968269348,,,0.7602339386940002,0.6511628031730652,,,,1606,0.0009887971376117907,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6315789520740509,0.697674423456192,,,0.3684210479259491,0.302325576543808,,,,1606,0.0011020919732880174,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3625730872154236,0.3720930218696594,,,0.6374269127845764,0.6279069781303406,,,,1606,0.0012677956742849963,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.15789473056793213,0.3488371968269348,,,0.8421052694320679,0.6511628031730652,,,,1606,0.0011172252788878324,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.15789473056793213,0.3720930218696594,,,0.8421052694320679,0.6279069781303406,,,,1606,0.0011068896243446751,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.2631579041481018,0.3720930218696594,,,0.7368420958518982,0.6279069781303406,,,,1606,0.0011042433175427176,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.21637427806854248,0.39534884691238403,,,0.7836257219314575,0.604651153087616,,,,1606,0.0010389277809544613,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5730994045734406,0.5813953578472137,,,0.42690059542655945,0.41860464215278625,,,,1606,0.0011696452982941567,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3333333134651184,0.4883720874786377,,,0.6666666865348816,0.5116279125213623,,,,1606,0.0010453232547693084,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.13450294733047485,0.3255813717842102,,,0.8654970526695251,0.6744186282157898,,,,1606,0.0009627844157971834,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.1111111044883728,0.39534884691238403,,,0.8888888955116272,0.604651153087616,,,,1606,0.0008961178405940184,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.3333333134651184,0.27906978130340576,,,0.6666666865348816,0.7209302186965942,,,,1606,0.001101082528543751,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2573099136352539,0.3720930218696594,,,0.7426900863647461,0.6279069781303406,,,,1606,0.0011309001877991079,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5964912176132202,0.604651153087616,,,0.4035087823867798,0.39534884691238403,,,,1606,0.001254929436577691,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3684210777282715,0.4418604373931885,,,0.6315789222717285,0.5581395626068115,,,,1606,0.0009657653451663012,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.17543858289718628,0.30232560634613037,,,0.8245614171028137,0.6976743936538696,,,,1606,0.0009445307547586006,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.21052628755569458,0.25581395626068115,,,0.7894737124443054,0.7441860437393188,,,,1606,0.0010693324239630449,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.24561405181884766,0.3255813717842102,,,0.7543859481811523,0.6744186282157898,,,,1606,0.0009755279585631967,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2514619827270508,0.30232560634613037,,,0.7485380172729492,0.6976743936538696,,,,1606,0.0010538714670995522,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5964912176132202,0.6279069781303406,,,0.4035087823867798,0.3720930218696594,,,,1606,0.0011426161604318006,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3391813039779663,0.3720930218696594,,,0.6608186960220337,0.6279069781303406,,,,1606,0.0010997872603567022,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.16374266147613525,0.3255813717842102,,,0.8362573385238647,0.6744186282157898,,,,1606,0.001105974989327771,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.1871345043182373,0.41860467195510864,,,0.8128654956817627,0.5813953280448914,,,,1606,0.0010959223697060033,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.26900583505630493,0.3720930218696594,,,0.7309941649436951,0.6279069781303406,,,,1606,0.001054344121475666,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2514619827270508,0.30232560634613037,,,0.7485380172729492,0.6976743936538696,,,,1606,0.005381479597928231,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.5789473652839661,0.41860467195510864,,,0.42105263471603394,0.5813953280448914,,,,1606,0.0011454395383422137,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,SGD,0.3333333134651184,0.30232560634613037,,,0.6666666865348816,0.6976743936538696,,,,1606,0.0012072987026638454,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,MGD,0.18128657341003418,0.3488371968269348,,,0.8187134265899658,0.6511628031730652,,,,1606,0.0010411711464151305,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,NAG,0.30994153022766113,0.3255813717842102,,,0.6900584697723389,0.6744186282157898,,,,1606,0.0010396332768668906,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,RMSprop,0.30409353971481323,0.27906978130340576,,,0.6959064602851868,0.7209302186965942,,,,1606,0.001235677484880414,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adam,0.2573099136352539,0.25581395626068115,,,0.7426900863647461,0.7441860437393188,,,,1606,0.0009047064864844607,class
MLP_sigmoid_ES_No_Reg_No_defopt_npy,glass,Adagrad,0.6374269127845764,0.7209302186965942,,,0.3625730872154236,0.27906978130340576,,,,1606,0.0010593383632905302,class
