index,Problem,Data,Algo,AccTst,Param
2026,reg,dee,Adagrad,0.7241540520566707,801
2027,class,iris,Adagrad,0.9333333373069763,803
2028,class,australian,Adagrad,0.8260869383811951,1702
2029,reg,baseball,Adagrad,0.6587176846016678,1801
2030,class,wisconsin,Adam,0.9824561476707458,3302
2031,reg,baseball,Adam,-0.726523569752795,1801
2032,class,ionosphere,Adam,0.26760563254356384,3602
2033,class,pima,Adam,0.5974025726318359,1102
2034,class,iris,Adam,0.9666666388511658,803
2035,class,glass,Adam,0.4883720874786377,1606
2036,class,vehicle,Adam,0.729411780834198,2304
2037,class,heart,Adam,0.7962962985038757,1602
2038,reg,friedman,Adam,-7.029640860285097,701
2039,class,wine,Adam,0.9722222089767456,1703
2040,reg,mpg6,Adam,-2.497382065712743,701
2041,reg,dee,Adam,-4.118853074865513,801
2042,class,australian,Adam,0.804347813129425,1702
2043,reg,diabetese,Adam,-3.564912194454151,1201
2044,class,iris,MGD,0.9333333373069763,803
2045,class,pima,MGD,0.7532467246055603,1102
2046,class,wine,MGD,0.9444444179534912,1703
2047,class,vehicle,MGD,0.8235294222831726,2304
2048,class,wisconsin,MGD,0.9561403393745422,3302
2049,reg,dee,MGD,0.8433314300297868,801
2050,reg,baseball,MGD,0.5536683163154303,1801
2051,reg,mpg6,MGD,0.8514269169641729,701
2052,reg,diabetese,MGD,0.36701164440024514,1201
2053,class,australian,MGD,0.760869562625885,1702
2054,class,ionosphere,MGD,0.7042253613471985,3602
2055,reg,friedman,MGD,0.9530471783884639,701
2056,class,glass,MGD,0.6744186282157898,1606
2057,class,heart,MGD,0.7777777910232544,1602
2058,class,wine,NAG,1.0,1703
2059,reg,dee,NAG,0.8160491155902254,801
2060,reg,mpg6,NAG,0.8815457277923667,701
2061,class,australian,NAG,0.804347813129425,1702
2062,class,wisconsin,NAG,0.9912280440330505,3302
2063,class,ionosphere,NAG,0.6760563254356384,3602
2064,reg,diabetese,NAG,0.496924685924387,1201
2065,class,heart,NAG,0.8518518805503845,1602
2066,reg,friedman,NAG,0.9453720078784255,701
2067,class,pima,NAG,0.6948052048683167,1102
2068,class,vehicle,NAG,0.5176470875740051,2304
2069,class,iris,NAG,0.9666666388511658,803
2070,reg,baseball,NAG,0.5096634728645746,1801
2071,class,glass,NAG,0.6744186282157898,1606
2072,class,australian,RMSprop,0.782608687877655,1702
2073,class,vehicle,RMSprop,0.7823529243469238,2304
2074,class,ionosphere,RMSprop,0.9436619877815247,3602
2075,class,wisconsin,RMSprop,0.9736841917037964,3302
2076,reg,friedman,RMSprop,-8.407840141822977,701
2077,class,pima,RMSprop,0.7467532753944397,1102
2078,reg,dee,RMSprop,-5.633444109567877,801
2079,reg,diabetese,RMSprop,0.013149538105780456,1201
2080,reg,baseball,RMSprop,0.3806976707057972,1801
2081,class,wine,RMSprop,1.0,1703
2082,reg,mpg6,RMSprop,0.6834352254596501,701
2083,class,heart,RMSprop,0.8148148059844971,1602
2084,class,glass,RMSprop,0.6976743936538696,1606
2085,class,iris,RMSprop,0.9333333373069763,803
2086,class,australian,SGD,0.8478260636329651,1702
2087,class,pima,SGD,0.7597402334213257,1102
2088,class,ionosphere,SGD,0.9154929518699646,3602
2089,reg,diabetese,SGD,0.5516913283119144,1201
2090,class,heart,SGD,0.7962962985038757,1602
2091,class,wine,SGD,1.0,1703
2092,reg,friedman,SGD,0.9332695525840171,701
2093,reg,mpg6,SGD,0.8026633875431802,701
2094,class,glass,SGD,0.6976743936538696,1606
2095,reg,baseball,SGD,0.6944941035749264,1801
2096,reg,dee,SGD,0.83356694858461,801
2097,class,wisconsin,SGD,0.9561403393745422,3302
2098,class,iris,SGD,1.0,803
2099,class,vehicle,SGD,0.8588235378265381,2304
2100,class,vehicle,Adagrad,0.7647058963775635,2304
2101,class,ionosphere,Adagrad,0.9014084339141846,3602
2102,class,australian,Adagrad,0.8260869383811951,1702
2103,reg,diabetese,Adagrad,0.3752065449094699,1201
2104,class,wine,Adagrad,0.9722222089767456,1703
2105,class,heart,Adagrad,0.8333333134651184,1602
2106,class,iris,Adagrad,0.9666666388511658,803
2107,class,wisconsin,Adagrad,0.9824561476707458,3302
2108,reg,dee,Adagrad,0.8086272406216181,801
2109,reg,mpg6,Adagrad,0.8535553720526474,701
2110,class,glass,Adagrad,0.6744186282157898,1606
2111,reg,friedman,Adagrad,0.7280329023569971,701
2112,reg,baseball,Adagrad,0.6814100028421722,1801
2113,class,pima,Adagrad,0.7467532753944397,1102
2114,class,iris,Adam,0.8999999761581421,803
2115,class,pima,Adam,0.7467532753944397,1102
2116,class,vehicle,Adam,0.6941176652908325,2304
2117,class,wisconsin,Adam,0.9385964870452881,3302
2118,class,heart,Adam,0.7962962985038757,1602
2119,class,glass,Adam,0.6279069781303406,1606
2120,class,ionosphere,Adam,0.43661972880363464,3602
2121,reg,diabetese,Adam,-6.921388271386274,1201
2122,reg,friedman,Adam,-7.196114351046191,701
2123,class,wine,Adam,1.0,1703
2124,reg,dee,Adam,-5.231738975587518,801
2125,reg,mpg6,Adam,-8.262150382619186,701
2126,class,australian,Adam,0.8478260636329651,1702
2127,reg,baseball,Adam,-0.8773926691927345,1801
2128,class,wisconsin,MGD,0.9736841917037964,3302
2129,class,ionosphere,MGD,0.591549277305603,3602
2130,class,wine,MGD,0.9722222089767456,1703
2131,reg,dee,MGD,0.9030181832859775,801
2132,class,vehicle,MGD,0.21764706075191498,2304
2133,reg,friedman,MGD,0.9507103525327117,701
2134,reg,mpg6,MGD,0.8492147119779683,701
2135,class,iris,MGD,1.0,803
2136,class,heart,MGD,0.8518518805503845,1602
2137,reg,diabetese,MGD,0.4466367731039731,1201
2138,class,glass,MGD,0.6744186282157898,1606
2139,class,pima,MGD,0.6168830990791321,1102
2140,class,australian,MGD,0.8260869383811951,1702
2141,reg,baseball,MGD,0.7002189369099583,1801
2142,reg,mpg6,NAG,0.8752105306510488,701
2143,class,wine,NAG,0.9722222089767456,1703
2144,reg,dee,NAG,0.7360328710172538,801
2145,class,vehicle,NAG,0.800000011920929,2304
2146,class,wisconsin,NAG,0.9824561476707458,3302
2147,class,ionosphere,NAG,0.6901408433914185,3602
2148,class,pima,NAG,0.7337662577629089,1102
2149,class,australian,NAG,0.8333333134651184,1702
2150,class,heart,NAG,0.7407407164573669,1602
2151,reg,baseball,NAG,0.6687360490322856,1801
2152,class,glass,NAG,0.6511628031730652,1606
2153,reg,diabetese,NAG,0.3171908908846719,1201
2154,class,iris,NAG,0.9666666388511658,803
2155,reg,friedman,NAG,0.9458365276361982,701
2156,reg,mpg6,RMSprop,0.8569696661612081,701
2157,class,wine,RMSprop,1.0,1703
2158,reg,dee,RMSprop,0.7919074037780169,801
2159,class,pima,RMSprop,0.6818181872367859,1102
2160,reg,diabetese,RMSprop,-0.02938031733647617,1201
2161,class,heart,RMSprop,0.5740740895271301,1602
2162,class,australian,RMSprop,0.8115941882133484,1702
2163,class,vehicle,RMSprop,0.7529411911964417,2304
2164,class,ionosphere,RMSprop,0.9295774698257446,3602
2165,reg,baseball,RMSprop,0.2324755884126719,1801
2166,class,wisconsin,RMSprop,0.9649122953414917,3302
2167,class,glass,RMSprop,0.6744186282157898,1606
2168,reg,friedman,RMSprop,0.832752054282307,701
2169,class,iris,RMSprop,0.8666666746139526,803
2170,reg,mpg6,SGD,0.8636158439836246,701
2171,class,glass,SGD,0.6279069781303406,1606
2172,class,vehicle,SGD,0.8470588326454163,2304
2173,reg,diabetese,SGD,0.6383655501686042,1201
2174,class,heart,SGD,0.7407407164573669,1602
2175,class,wine,SGD,1.0,1703
2176,reg,dee,SGD,0.7840999579805841,801
2177,class,australian,SGD,0.804347813129425,1702
2178,class,pima,SGD,0.7337662577629089,1102
2179,class,iris,SGD,0.9666666388511658,803
2180,class,ionosphere,SGD,0.8309859037399292,3602
2181,reg,baseball,SGD,0.7628788027077184,1801
2182,class,wisconsin,SGD,0.9649122953414917,3302
2183,reg,friedman,SGD,0.8840412387710721,701
2184,class,vehicle,Adagrad,0.8529411554336548,2304
2185,class,heart,Adagrad,0.6851851940155029,1602
2186,reg,friedman,Adagrad,0.8062734434055254,701
2187,reg,baseball,Adagrad,0.7467675653411981,1801
2188,class,ionosphere,Adagrad,0.8873239159584045,3602
2189,class,wine,Adagrad,1.0,1703
2190,class,iris,Adagrad,0.9666666388511658,803
2191,reg,dee,Adagrad,0.8733435030570738,801
2192,reg,mpg6,Adagrad,0.9037396893205458,701
2193,class,pima,Adagrad,0.7727272510528564,1102
2194,class,wisconsin,Adagrad,0.9736841917037964,3302
2195,reg,diabetese,Adagrad,0.5822373992469407,1201
2196,class,glass,Adagrad,0.6511628031730652,1606
2197,class,australian,Adagrad,0.8985507488250732,1702
2198,reg,friedman,Adam,-6.88694310091338,701
2199,class,wine,Adam,0.9722222089767456,1703
2200,class,wisconsin,Adam,0.8859649300575256,3302
2201,reg,diabetese,Adam,-2.9490224593621823,1201
2202,class,heart,Adam,0.7777777910232544,1602
2203,class,vehicle,Adam,0.7352941036224365,2304
2204,class,glass,Adam,0.5348837375640869,1606
2205,class,iris,Adam,0.9666666388511658,803
2206,class,australian,Adam,0.8405796885490417,1702
2207,class,pima,Adam,0.7337662577629089,1102
2208,class,ionosphere,Adam,0.6760563254356384,3602
2209,reg,baseball,Adam,-0.7413885162744591,1801
2210,reg,mpg6,Adam,-10.219502858246887,701
2211,reg,dee,Adam,-5.95499194021676,801
2212,class,glass,MGD,0.6744186282157898,1606
2213,reg,friedman,MGD,0.9448410898495432,701
2214,class,vehicle,MGD,0.7823529243469238,2304
2215,class,pima,MGD,0.7597402334213257,1102
2216,reg,mpg6,MGD,0.8110312753242417,701
2217,class,ionosphere,MGD,0.591549277305603,3602
2218,class,heart,MGD,0.7037037014961243,1602
2219,class,wisconsin,MGD,0.9561403393745422,3302
2220,reg,baseball,MGD,0.7127019374679489,1801
2221,class,australian,MGD,0.8695651888847351,1702
2222,reg,dee,MGD,0.8279106419760838,801
2223,class,iris,MGD,0.9666666388511658,803
2224,reg,diabetese,MGD,0.3995436344506157,1201
2225,class,wine,MGD,0.9722222089767456,1703
2226,class,wine,NAG,1.0,1703
2227,reg,friedman,NAG,0.9460919500585386,701
2228,class,pima,NAG,0.7727272510528564,1102
2229,reg,dee,NAG,0.7116453883590736,801
2230,class,glass,NAG,0.7209302186965942,1606
2231,class,iris,NAG,0.9666666388511658,803
2232,class,ionosphere,NAG,0.577464759349823,3602
2233,class,australian,NAG,0.804347813129425,1702
2234,class,heart,NAG,0.7407407164573669,1602
2235,class,wisconsin,NAG,0.9824561476707458,3302
2236,reg,mpg6,NAG,0.8895024351317382,701
2237,class,vehicle,NAG,0.5823529362678528,2304
2238,reg,baseball,NAG,0.7492466434987937,1801
2239,reg,diabetese,NAG,0.32350992962409864,1201
2240,class,iris,RMSprop,0.8999999761581421,803
2241,reg,friedman,RMSprop,0.7765603896578046,701
2242,class,vehicle,RMSprop,0.8117647171020508,2304
2243,class,wisconsin,RMSprop,0.9912280440330505,3302
2244,class,australian,RMSprop,0.782608687877655,1702
2245,class,glass,RMSprop,0.7441860437393188,1606
2246,class,pima,RMSprop,0.7142857313156128,1102
2247,reg,mpg6,RMSprop,0.8686018128498512,701
2248,class,wine,RMSprop,0.9444444179534912,1703
2249,class,heart,RMSprop,0.7407407164573669,1602
2250,reg,baseball,RMSprop,0.14005935227178146,1801
2251,class,ionosphere,RMSprop,0.9577465057373047,3602
2252,reg,diabetese,RMSprop,0.20694415531813048,1201
2253,reg,dee,RMSprop,0.7756110303453653,801
2254,class,vehicle,SGD,0.8529411554336548,2304
2255,reg,friedman,SGD,0.8917897472806325,701
2256,class,australian,SGD,0.8333333134651184,1702
2257,class,iris,SGD,0.9333333373069763,803
2258,reg,diabetese,SGD,0.5085806975626341,1201
2259,class,heart,SGD,0.8148148059844971,1602
2260,reg,baseball,SGD,0.5576447003117494,1801
2261,class,glass,SGD,0.5813953280448914,1606
2262,reg,mpg6,SGD,0.866814438873788,701
2263,class,pima,SGD,0.6948052048683167,1102
2264,class,ionosphere,SGD,0.9154929518699646,3602
2265,class,wine,SGD,0.9722222089767456,1703
2266,class,wisconsin,SGD,0.9736841917037964,3302
2267,reg,dee,SGD,0.8062951179974249,801
2268,reg,mpg6,Adagrad,0.8523140482485037,701
2269,class,wisconsin,Adagrad,0.9912280440330505,3302
2270,class,vehicle,Adagrad,0.8176470398902893,2304
2271,class,glass,Adagrad,0.6976743936538696,1606
2272,class,iris,Adagrad,0.8999999761581421,803
2273,class,australian,Adagrad,0.8550724387168884,1702
2274,reg,diabetese,Adagrad,0.5604237741735292,1201
2275,reg,friedman,Adagrad,0.8168445182709637,701
2276,class,wine,Adagrad,0.9722222089767456,1703
2277,reg,baseball,Adagrad,0.6672315281634302,1801
2278,class,ionosphere,Adagrad,0.9295774698257446,3602
2279,class,pima,Adagrad,0.7532467246055603,1102
2280,class,heart,Adagrad,0.9259259104728699,1602
2281,reg,dee,Adagrad,0.8035408937447297,801
2282,class,glass,Adam,0.7441860437393188,1606
2283,class,iris,Adam,0.8999999761581421,803
2284,class,heart,Adam,0.7592592835426331,1602
2285,class,vehicle,Adam,0.6941176652908325,2304
2286,class,wisconsin,Adam,0.9473684430122375,3302
2287,reg,diabetese,Adam,-2.5967308566748084,1201
2288,class,pima,Adam,0.7467532753944397,1102
2289,reg,mpg6,Adam,-3.1304118308858504,701
2290,reg,baseball,Adam,-0.8564769414334745,1801
2291,reg,dee,Adam,-4.904272228857906,801
2292,class,australian,Adam,0.8115941882133484,1702
2293,reg,friedman,Adam,-7.344256691290273,701
2294,class,wine,Adam,0.9722222089767456,1703
2295,class,ionosphere,Adam,0.4084506928920746,3602
2296,reg,diabetese,MGD,0.5787245445249484,1201
2297,reg,baseball,MGD,0.5848542473875444,1801
2298,class,vehicle,MGD,0.800000011920929,2304
2299,class,glass,MGD,0.6976743936538696,1606
2300,reg,dee,MGD,0.7782787111152385,801
2301,class,heart,MGD,0.7407407164573669,1602
2302,class,australian,MGD,0.8550724387168884,1702
2303,class,ionosphere,MGD,0.6901408433914185,3602
2304,class,iris,MGD,0.9333333373069763,803
2305,class,wine,MGD,1.0,1703
2306,class,wisconsin,MGD,0.9649122953414917,3302
2307,reg,mpg6,MGD,0.7857167327204222,701
2308,reg,friedman,MGD,0.9425931463165831,701
2309,class,pima,MGD,0.6753246784210205,1102
2310,class,ionosphere,NAG,0.6056337952613831,3602
2311,class,iris,NAG,0.9333333373069763,803
2312,reg,friedman,NAG,0.9503475940025191,701
2313,class,wisconsin,NAG,0.9561403393745422,3302
2314,class,heart,NAG,0.7592592835426331,1602
2315,class,pima,NAG,0.6883116960525513,1102
2316,reg,dee,NAG,0.7998181800502338,801
2317,class,australian,NAG,0.7971014380455017,1702
2318,reg,diabetese,NAG,0.30181592430383264,1201
2319,reg,baseball,NAG,0.5784101717897863,1801
2320,class,glass,NAG,0.604651153087616,1606
2321,reg,mpg6,NAG,0.8115398595056639,701
2322,class,vehicle,NAG,0.8764705657958984,2304
2323,class,wine,NAG,0.9722222089767456,1703
2324,reg,friedman,RMSprop,-7.3382620014403575,701
2325,class,heart,RMSprop,0.7962962985038757,1602
2326,reg,mpg6,RMSprop,-9.522587187813402,701
2327,class,ionosphere,RMSprop,0.9718309640884399,3602
2328,class,australian,RMSprop,0.8333333134651184,1702
2329,reg,dee,RMSprop,-6.727385787341249,801
2330,class,wisconsin,RMSprop,0.9736841917037964,3302
2331,class,vehicle,RMSprop,0.7647058963775635,2304
2332,reg,baseball,RMSprop,0.2180909218581999,1801
2333,class,glass,RMSprop,0.7209302186965942,1606
2334,class,wine,RMSprop,1.0,1703
2335,reg,diabetese,RMSprop,0.23925786979373864,1201
2336,class,iris,RMSprop,0.9333333373069763,803
2337,class,pima,RMSprop,0.6818181872367859,1102
2338,reg,dee,SGD,0.8212250946201936,801
2339,class,heart,SGD,0.8518518805503845,1602
2340,class,vehicle,SGD,0.8352941274642944,2304
2341,class,ionosphere,SGD,0.9295774698257446,3602
2342,class,iris,SGD,0.9666666388511658,803
2343,reg,diabetese,SGD,0.46121201739885387,1201
2344,class,pima,SGD,0.8246753215789795,1102
2345,class,australian,SGD,0.7971014380455017,1702
2346,class,glass,SGD,0.5581395626068115,1606
2347,reg,baseball,SGD,0.673178924789973,1801
2348,reg,mpg6,SGD,0.8779258004015498,701
2349,reg,friedman,SGD,0.8672165865543315,701
2350,class,wine,SGD,1.0,1703
2351,class,wisconsin,SGD,0.9561403393745422,3302
2352,reg,dee,Adagrad,0.8134184979998806,801
2353,reg,mpg6,Adagrad,0.8330266109661612,701
2354,class,vehicle,Adagrad,0.7941176295280457,2304
2355,reg,friedman,Adagrad,0.7832112279851939,701
2356,class,pima,Adagrad,0.7597402334213257,1102
2357,class,iris,Adagrad,1.0,803
2358,class,wine,Adagrad,0.9722222089767456,1703
2359,reg,baseball,Adagrad,0.7120284763827405,1801
2360,class,wisconsin,Adagrad,0.9649122953414917,3302
2361,class,australian,Adagrad,0.9130434989929199,1702
2362,class,ionosphere,Adagrad,0.9154929518699646,3602
2363,class,heart,Adagrad,0.7962962985038757,1602
2364,reg,diabetese,Adagrad,0.5471403778411004,1201
2365,class,glass,Adagrad,0.7441860437393188,1606
2366,class,heart,Adam,0.7777777910232544,1602
2367,class,iris,Adam,0.9333333373069763,803
2368,class,vehicle,Adam,0.7352941036224365,2304
2369,class,wine,Adam,0.9722222089767456,1703
2370,class,pima,Adam,0.7142857313156128,1102
2371,reg,dee,Adam,-4.227062125410565,801
2372,class,wisconsin,Adam,0.9736841917037964,3302
2373,reg,diabetese,Adam,-5.968098327944678,1201
2374,reg,mpg6,Adam,-14.27635044820268,701
2375,class,glass,Adam,0.5116279125213623,1606
2376,reg,baseball,Adam,-15.337952349012088,1801
2377,class,ionosphere,Adam,0.6619718074798584,3602
2378,class,australian,Adam,0.8478260636329651,1702
2379,reg,friedman,Adam,-8.07066403533741,701
2380,class,iris,MGD,0.8999999761581421,803
2381,class,pima,MGD,0.7337662577629089,1102
2382,reg,baseball,MGD,0.6658692879137914,1801
2383,class,glass,MGD,0.4883720874786377,1606
2384,reg,mpg6,MGD,0.8633100871829176,701
2385,reg,diabetese,MGD,0.4119914684896867,1201
2386,class,australian,MGD,0.8260869383811951,1702
2387,reg,dee,MGD,0.831739418436954,801
2388,class,wine,MGD,1.0,1703
2389,class,wisconsin,MGD,0.9649122953414917,3302
2390,reg,friedman,MGD,0.9549754814755879,701
2391,class,vehicle,MGD,0.8588235378265381,2304
2392,class,heart,MGD,0.7962962985038757,1602
2393,class,ionosphere,MGD,0.2957746386528015,3602
2394,reg,friedman,NAG,0.9382396686512242,701
2395,class,wisconsin,NAG,0.9824561476707458,3302
2396,class,glass,NAG,0.6511628031730652,1606
2397,reg,baseball,NAG,0.583843205794466,1801
2398,class,vehicle,NAG,0.4647058844566345,2304
2399,reg,dee,NAG,0.826361646720819,801
2400,class,iris,NAG,1.0,803
2401,class,australian,NAG,0.8550724387168884,1702
2402,reg,diabetese,NAG,0.15663483877647122,1201
2403,class,ionosphere,NAG,0.3380281627178192,3602
2404,reg,mpg6,NAG,0.8060187094457645,701
2405,class,heart,NAG,0.7962962985038757,1602
2406,class,wine,NAG,0.9444444179534912,1703
2407,class,pima,NAG,0.7792207598686218,1102
2408,class,glass,RMSprop,0.7441860437393188,1606
2409,class,ionosphere,RMSprop,0.9577465057373047,3602
2410,reg,mpg6,RMSprop,-9.58804604840712,701
2411,class,wine,RMSprop,1.0,1703
2412,reg,friedman,RMSprop,-7.249005757253251,701
2413,reg,baseball,RMSprop,0.3245014191713348,1801
2414,reg,dee,RMSprop,-4.856551313114063,801
2415,class,australian,RMSprop,0.7898550629615784,1702
2416,class,wisconsin,RMSprop,0.9824561476707458,3302
2417,class,pima,RMSprop,0.7207792401313782,1102
2418,class,iris,RMSprop,1.0,803
2419,class,vehicle,RMSprop,0.7882353067398071,2304
2420,class,heart,RMSprop,0.6666666865348816,1602
2421,reg,diabetese,RMSprop,-7.991798252052774,1201
2422,reg,mpg6,SGD,0.8593306216553708,701
2423,class,australian,SGD,0.8260869383811951,1702
2424,class,pima,SGD,0.7402597665786743,1102
2425,class,wisconsin,SGD,0.9912280440330505,3302
2426,reg,friedman,SGD,0.8967554837754533,701
2427,reg,baseball,SGD,0.7271223996189398,1801
2428,class,heart,SGD,0.7962962985038757,1602
2429,class,glass,SGD,0.6744186282157898,1606
2430,class,wine,SGD,0.9722222089767456,1703
2431,class,vehicle,SGD,0.8470588326454163,2304
2432,reg,dee,SGD,0.7835182907461238,801
2433,class,ionosphere,SGD,0.9577465057373047,3602
2434,class,iris,SGD,1.0,803
2435,reg,diabetese,SGD,0.5459804295742441,1201
2436,class,wisconsin,Adagrad,0.9649122953414917,3302
2437,class,pima,Adagrad,0.7467532753944397,1102
2438,reg,diabetese,Adagrad,0.443367116085583,1201
2439,class,glass,Adagrad,0.6511628031730652,1606
2440,reg,dee,Adagrad,0.809568726024195,801
2441,class,australian,Adagrad,0.8695651888847351,1702
2442,class,vehicle,Adagrad,0.7882353067398071,2304
2443,reg,mpg6,Adagrad,0.882478441583945,701
2444,class,wine,Adagrad,1.0,1703
2445,reg,baseball,Adagrad,0.7425313393937265,1801
2446,class,iris,Adagrad,1.0,803
2447,class,ionosphere,Adagrad,0.9014084339141846,3602
2448,class,heart,Adagrad,0.7777777910232544,1602
2449,reg,friedman,Adagrad,0.8105472742787491,701
2450,class,glass,Adam,0.6279069781303406,1606
2451,reg,baseball,Adam,-0.9311095310576709,1801
2452,class,wine,Adam,1.0,1703
2453,reg,diabetese,Adam,-6.346703957395422,1201
2454,reg,friedman,Adam,-6.842417966236821,701
2455,reg,dee,Adam,-5.8131875630909535,801
2456,class,ionosphere,Adam,0.6338028311729431,3602
2457,class,pima,Adam,0.7727272510528564,1102
2458,class,heart,Adam,0.7407407164573669,1602
2459,class,vehicle,Adam,0.699999988079071,2304
2460,class,wisconsin,Adam,0.9649122953414917,3302
2461,class,iris,Adam,0.9666666388511658,803
2462,class,australian,Adam,0.804347813129425,1702
2463,reg,mpg6,Adam,-7.738905326886433,701
2464,class,vehicle,MGD,0.8235294222831726,2304
2465,class,heart,MGD,0.8333333134651184,1602
2466,class,glass,MGD,0.7209302186965942,1606
2467,reg,diabetese,MGD,0.2689831217028086,1201
2468,reg,mpg6,MGD,0.8543494024670946,701
2469,class,australian,MGD,0.804347813129425,1702
2470,class,pima,MGD,0.7142857313156128,1102
2471,reg,dee,MGD,0.7335953080275239,801
2472,class,wine,MGD,1.0,1703
2473,class,iris,MGD,1.0,803
2474,class,ionosphere,MGD,0.30985915660858154,3602
2475,reg,baseball,MGD,0.6940112016696021,1801
2476,class,wisconsin,MGD,0.9649122953414917,3302
2477,reg,friedman,MGD,0.9427813507184087,701
2478,class,iris,NAG,0.9666666388511658,803
2479,class,australian,NAG,0.8478260636329651,1702
2480,class,glass,NAG,0.6976743936538696,1606
2481,class,wisconsin,NAG,0.9649122953414917,3302
2482,class,pima,NAG,0.7272727489471436,1102
2483,class,wine,NAG,1.0,1703
2484,reg,diabetese,NAG,0.4275363526107697,1201
2485,class,heart,NAG,0.8333333134651184,1602
2486,reg,friedman,NAG,0.9541525885766602,701
2487,reg,baseball,NAG,0.703316462619999,1801
2488,reg,mpg6,NAG,0.8437724024005386,701
2489,reg,dee,NAG,0.8588580075235025,801
2490,class,vehicle,NAG,0.800000011920929,2304
2491,class,ionosphere,NAG,0.23943662643432617,3602
2492,reg,diabetese,RMSprop,-5.5356160618726875,1201
2493,reg,mpg6,RMSprop,0.620695298175284,701
2494,reg,dee,RMSprop,0.5090277158828468,801
2495,class,wine,RMSprop,1.0,1703
2496,class,australian,RMSprop,0.7971014380455017,1702
2497,class,ionosphere,RMSprop,0.9014084339141846,3602
2498,class,pima,RMSprop,0.7402597665786743,1102
2499,class,iris,RMSprop,0.8999999761581421,803
2500,class,heart,RMSprop,0.7407407164573669,1602
2501,class,vehicle,RMSprop,0.770588219165802,2304
2502,class,glass,RMSprop,0.6279069781303406,1606
2503,class,wisconsin,RMSprop,0.9912280440330505,3302
2504,reg,baseball,RMSprop,-17.34772617689221,1801
2505,reg,friedman,RMSprop,0.7855385772759766,701
2506,class,ionosphere,SGD,0.9014084339141846,3602
2507,reg,dee,SGD,0.7616168042262139,801
2508,class,wisconsin,SGD,0.9649122953414917,3302
2509,class,australian,SGD,0.7536231875419617,1702
2510,class,vehicle,SGD,0.800000011920929,2304
2511,class,wine,SGD,1.0,1703
2512,reg,diabetese,SGD,0.5377168281058372,1201
2513,reg,friedman,SGD,0.8731378323463813,701
2514,class,pima,SGD,0.7857142686843872,1102
2515,class,heart,SGD,0.8148148059844971,1602
2516,class,glass,SGD,0.5348837375640869,1606
2517,reg,baseball,SGD,0.6673956623600117,1801
2518,class,iris,SGD,1.0,803
2519,reg,mpg6,SGD,0.8804176762016084,701
